commodity,scenario,severity,month_offset,month,p2.5,p10,p25,p50,p75,p90,p95,p97.5
rubber,baseline,0.5,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,0.5,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,0.5,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,0.5,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,0.5,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,0.5,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,0.5,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,0.5,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,0.75,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,0.75,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,0.75,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,0.75,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,0.75,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,0.75,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,0.75,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,0.75,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,0.75,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,0.75,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,0.75,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,0.75,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,1.0,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,1.0,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,1.0,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,1.0,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,1.0,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,1.0,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,1.0,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,1.0,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,1.0,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,1.0,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,1.0,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,1.0,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,1.25,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,1.25,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,1.25,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,1.25,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,1.25,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,1.25,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,1.25,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,1.25,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,1.25,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,1.25,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,1.25,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,1.25,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,1.5,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,1.5,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,1.5,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,1.5,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,1.5,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,1.5,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,1.5,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,1.5,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,1.5,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,1.5,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,1.5,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,1.5,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,1.75,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,1.75,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,1.75,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,1.75,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,1.75,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,1.75,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,1.75,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,1.75,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,1.75,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,1.75,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,1.75,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,1.75,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,baseline,2.0,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,baseline,2.0,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,baseline,2.0,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,baseline,2.0,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,baseline,2.0,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,baseline,2.0,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,baseline,2.0,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,baseline,2.0,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,baseline,2.0,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,baseline,2.0,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,baseline,2.0,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,baseline,2.0,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,el_nino,0.0,1,2026-01,1.790708372119832,1.8832872125307416,1.9859839030320678,2.0778958750039718,2.176866517974801,2.2601526873109057,2.3357432525036286,2.396830923973393
rubber,el_nino,0.0,2,2026-02,1.6608478172583174,1.8269452252482747,1.950692065774636,2.089890645655914,2.2271756844853288,2.3624505763649073,2.4542015330483564,2.5465684227267578
rubber,el_nino,0.0,3,2026-03,1.5880596245100516,1.7759104557757803,1.9260945563582301,2.0987633315980503,2.2732986143020093,2.4443779201221796,2.5581536832279306,2.668985106260038
rubber,el_nino,0.0,4,2026-04,1.533958365958645,1.7321568902631532,1.9066685936691152,2.100713588230131,2.314609727661464,2.5271556523922873,2.662245580890739,2.791881203549205
rubber,el_nino,0.0,5,2026-05,1.484701981697358,1.701092686716645,1.8871824640257673,2.104853829155348,2.350000179395785,2.5918739752737068,2.746954115462346,2.8971318262307704
rubber,el_nino,0.0,6,2026-06,1.4519352676915982,1.6632127092274807,1.8748842045129823,2.111996323204673,2.3818813326678,2.654172811065525,2.8234780605384917,2.993573059514242
rubber,el_nino,0.0,7,2026-07,1.410249768840749,1.6442442087223246,1.8591968106817411,2.1214916925638665,2.410236329360069,2.709725418310605,2.915682776877222,3.105526909670493
rubber,el_nino,0.0,8,2026-08,1.390881878927895,1.6206357417830595,1.8457536647082133,2.1279785774610094,2.4407139110241403,2.776414848056548,2.9929702374342693,3.2172058588532826
rubber,el_nino,0.0,9,2026-09,1.3597594839659093,1.6026972577967453,1.8440842707577345,2.1365415654325792,2.4688835974917027,2.822533537636799,3.07322133566495,3.301170585673562
rubber,el_nino,0.0,10,2026-10,1.3214988290181675,1.5851077469220387,1.834469279106176,2.142461270586204,2.5002100337214586,2.8786079143832524,3.1318321657812898,3.368437451349027
rubber,el_nino,0.0,11,2026-11,1.309743357249635,1.5611667702681655,1.8266051459637898,2.1503866758518537,2.5296535237207736,2.9403993776350115,3.2110654789429187,3.454338478183006
rubber,el_nino,0.0,12,2026-12,1.2742083530250576,1.5389845552714716,1.813770652264516,2.1534914310164783,2.554803715072669,2.989783240290317,3.271753046565908,3.55958015300591
rubber,el_nino,0.25,1,2026-01,1.8025163215079374,1.8957056277428759,1.9990795012755913,2.0915975417341914,2.1912207981407437,2.275056157332417,2.351145167487989,2.4126356516905147
rubber,el_nino,0.25,2,2026-02,1.6828233276472815,1.851118453740568,1.976502650773245,2.1175430368733252,2.256644562900239,2.393709344714931,2.486674304319565,2.580263346637499
rubber,el_nino,0.25,3,2026-03,1.6196822753524693,1.8112737352167034,1.964448415813595,2.1405555030075276,2.3185662649815635,2.493052232032091,2.6090935846506627,2.722131967257095
rubber,el_nino,0.25,4,2026-04,1.574820064934116,1.7782982165200674,1.957458575880792,2.1566725556837856,2.376266476655621,2.5944742158056293,2.733162680037137,2.866251546217149
rubber,el_nino,0.25,5,2026-05,1.53430251598438,1.7579223449059813,1.9502289606740466,2.17517223366292,2.4285083688570612,2.6784626210511115,2.8387236378772758,2.9939184462073265
rubber,el_nino,0.25,6,2026-06,1.5103350644746676,1.7301105154777074,1.9502958698756026,2.1969451214233695,2.477685456229273,2.7609290530568167,2.9370441048560596,3.113980671493289
rubber,el_nino,0.25,7,2026-07,1.4766461241633229,1.7216573203083332,1.9467301645486192,2.2213742235492444,2.5237133256138,2.837302742325098,3.0529568356565995,3.251739072022267
rubber,el_nino,0.25,8,2026-08,1.4659696641144155,1.7081269588937487,1.9453980391030203,2.2428590721505177,2.572477653603056,2.9263016535847295,3.154547945550894,3.390889092555772
rubber,el_nino,0.25,9,2026-09,1.4426174222750154,1.7003587869720227,1.9564548940517792,2.266733287800365,2.6193268245664547,2.994526682376473,3.260490324661492,3.502329828878689
rubber,el_nino,0.25,10,2026-10,1.4112702957390015,1.692786576616856,1.9590876247478641,2.288001990282492,2.6700531822046685,3.0741562182590716,3.3445823861159965,3.5972606359973676
rubber,el_nino,0.25,11,2026-11,1.4079394058799988,1.678212913121129,1.9635521338975077,2.311608699561487,2.7193105119072856,3.160851421679169,3.451810308974122,3.7133223373580555
rubber,el_nino,0.25,12,2026-12,1.3787722989372042,1.665276536810436,1.962612100313551,2.330211008297926,2.764455736929847,3.2351305041695477,3.5402392857173237,3.851686028552262
rubber,el_nino,0.5,1,2026-01,1.8144021326355213,1.9082059301123993,2.0122614520283637,2.105389557395483,2.205669730577454,2.2900579009882405,2.3666486428578626,2.4285445959444445
rubber,el_nino,0.5,2,2026-02,1.7050896070349686,1.8756115303419698,2.002654748566036,2.1455613107466682,2.2865033588241648,2.4253817135053355,2.5195767391126296,2.6144041049845814
rubber,el_nino,0.5,3,2026-03,1.6519346204650944,1.8473411951689525,2.0035660064836427,2.183179871913895,2.3647353195440712,2.5426957838538833,2.6610478401264634,2.776337128964492
rubber,el_nino,0.5,4,2026-04,1.6167702409375269,1.8256686589157762,2.0096015054801937,2.2141221623450047,2.439565642792978,2.6635860162029092,2.8059688742345092,2.942602971698185
rubber,el_nino,0.5,5,2026-05,1.5855600919079633,1.8166505534066182,2.0153816981418506,2.247839816979966,2.509639339314921,2.767943997589769,2.9335589724209403,3.0939384881917014
rubber,el_nino,0.5,6,2026-06,1.5710838201543182,1.7996990878916745,2.0287407461741704,2.2853107335065195,2.577343016973152,2.8719792487637776,3.0551780070232044,3.2392313231223686
rubber,el_nino,0.5,7,2026-07,1.5461685044621283,1.8027151397872672,2.038384700204947,2.325959351311699,2.6425329633844266,2.970886569246755,3.196693931966399,3.4048350892049277
rubber,el_nino,0.5,8,2026-08,1.545111118825025,1.8003414539589822,2.050421788621594,2.363941475167437,2.711354759112376,3.0842802089777295,3.3248485455405112,3.5739487438680775
rubber,el_nino,0.5,9,2026-09,1.530524369634466,1.803971392830344,2.075672903433176,2.4048583379570068,2.7789374196757555,3.1770003551392825,3.4591706864195073,3.715746857640996
rubber,el_nino,0.5,10,2026-10,1.5071400775398398,1.8077801963547857,2.0921714880449027,2.443429516979924,2.8514340393993955,3.2829884219524543,3.57178505915459,3.841628134764303
rubber,el_nino,0.5,11,2026-11,1.5134975563398887,1.8040344154152899,2.1107665173575985,2.484918103285569,2.923186749026778,3.3978315278950486,3.7106046224452687,3.991723123894687
rubber,el_nino,0.5,12,2026-12,1.4919169598939201,1.80193227706706,2.1236677589242547,2.5214325281200938,2.9913121999773553,3.5006114282693033,3.830758013136561,4.167762664373993
rubber,el_nino,0.75,1,2026-01,1.8263663189236934,1.9207886596040677,2.0255303246997185,2.119272517749626,2.220213939422975,2.3051585662957295,2.382254348303475,2.444558443940097
rubber,el_nino,0.75,2,2026-02,1.7276505027318216,1.9004286871232163,2.0291528778800574,2.1739503084528558,2.316757231451212,2.457473155290968,2.552914522521083,2.6489965968270193
rubber,el_nino,0.75,3,2026-03,1.6848291987990698,1.8841268578103443,2.0434625363650802,2.2266530096665322,2.411823727429101,2.5933278758297162,2.7140366482445786,2.8316216650707293
rubber,el_nino,0.75,4,2026-04,1.659837888902276,1.8743009587389514,2.063133422382167,2.2731021159737463,2.5045509769056222,2.734538821966538,2.8807144853397086,3.020988252226131
rubber,el_nino,0.75,5,2026-05,1.6385300674803716,1.877340738489263,2.082711041169897,2.3229350598558356,2.5934807119488017,2.8604147444800314,3.0315625409406097,3.1972999734980307
rubber,el_nino,0.75,6,2026-06,1.634276014646607,1.8720866545706278,2.110340835336871,2.377230590674213,2.681009007999597,2.9874961097596926,3.1780634955959335,3.3695198113305636
rubber,el_nino,0.75,7,2026-07,1.6189640869745991,1.8875892646489139,2.1343544481384344,2.435468480097094,2.7669467810393744,3.110759692882802,3.3471983538453887,3.5651390618717334
rubber,el_nino,0.75,8,2026-08,1.6285250834019929,1.8975342166265505,2.161115322801833,2.4915606011119786,2.8577292477020255,3.2507873533265155,3.5043429491613987,3.766891005617908
rubber,el_nino,0.75,9,2026-09,1.6237879911021988,1.9138977085803701,2.2021555493794507,2.5514001390315686,2.9482740030932777,3.3705931945628897,3.6699577812813526,3.9421686090853796
rubber,el_nino,0.75,10,2026-10,1.6095224424300345,1.930585511177668,2.234295944752021,2.609415476824653,3.0451363797675506,3.50600692139763,3.814421962442728,4.102595897036208
rubber,el_nino,0.75,11,2026-11,1.6269697711991251,1.9392891965954515,2.2690180789620342,2.671221120256086,3.1423483019937986,3.6525788630154303,3.9888016523724388,4.2909965928711
rubber,el_nino,0.75,12,2026-12,1.6143464855907226,1.9498022456709199,2.2979399493021795,2.7283460472989245,3.2367849331784897,3.7878782188032023,4.1451172564558965,4.509777146367972
rubber,el_nino,1.0,1,2026-01,1.8384093971790667,1.9334543597431713,2.038886692453678,2.133247022486859,2.234854052930926,2.3203588055452706,2.3979629579309947,2.460677887413821
rubber,el_nino,1.0,2,2026-02,1.750509912953979,1.925574212151694,2.0560016172319022,2.2027149352248383,2.34741140823937,2.489989215036794,2.5866934148607856,2.6840467992772346
rubber,el_nino,1.0,3,2026-03,1.7183787989906691,1.9216450245389645,2.0841535162878086,2.2709918175961317,2.459849795499107,2.6449681925228457,2.76808060980392,2.888007068899621
rubber,el_nino,1.0,4,2026-04,1.7040527761309916,1.9242287294431875,2.118091326535536,2.3336531820682804,2.5712673952636145,2.8073816739367126,2.957451175687016,3.1014615657855593
rubber,el_nino,1.0,5,2026-05,1.6932696500998166,1.9400584453528353,2.1522897052257006,2.400539064904164,2.680123035163514,2.9559747298223327,3.1328401869657547,3.304114532188173
rubber,el_nino,1.0,6,2026-06,1.7000099280424477,1.947385796770708,2.1952230464581897,2.472847651910416,2.7888446565472647,3.107659294429462,3.3058916890673773,3.505048768176613
rubber,el_nino,1.0,7,2026-07,1.6951869782299638,1.9764593714114398,2.234842574039285,2.550133438145185,2.8972181596927875,3.2572182213330985,3.5047887156007667,3.7329903497475
rubber,el_nino,1.0,8,2026-08,1.7164422124450474,1.999974002348652,2.277784729154962,2.6260693397977555,3.01200587113326,3.426283508802917,3.6935274906908027,3.9702493978265236
rubber,el_nino,1.0,9,2026-09,1.7227346995313981,2.03052246475046,2.3363455078310387,2.7068715718949283,3.127929235027493,3.5759827551972663,3.89358934188024,4.182387535496545
rubber,el_nino,1.0,10,2026-10,1.7188598002878497,2.061733181658144,2.3860751364126163,2.786677120569456,3.2519972207868393,3.744175413685362,4.073541567198682,4.381291604480345
rubber,el_nino,1.0,11,2026-11,1.7489493955953805,2.084684502632442,2.4391343146288538,2.871491927185727,3.377941164494808,3.926425498444893,4.287856088392444,4.61270764242444
rubber,el_nino,1.0,12,2026-12,1.7468228095781015,2.109806703396921,2.4865132450255585,2.952239280962079,3.502401622849861,4.0987186651496925,4.485273413472578,4.879857983217878
rubber,el_nino,1.25,1,2026-01,1.8505318876160832,1.9462035776390103,2.052331132233716,2.1473136752517825,2.2495907034976357,2.33565927532846,2.4137751502916536,2.4769036226632837
rubber,el_nino,1.25,2,2026-02,1.7736717874968297,1.9510524502323594,2.0832056057188133,2.2318601611991644,2.3784711858137495,2.522935511075993,2.620919252665224,2.7195607685338223
rubber,el_nino,1.25,3,2026-03,1.7525964643332155,1.959910281533212,2.12565476594517,2.3162135335855343,2.5088321951567147,2.697636810470522,2.823200735822175,2.9455152617663862
rubber,el_nino,1.25,4,2026-04,1.74944546286996,1.975486479879799,2.1745132034965597,2.3958172120413046,2.639761010620016,2.8821649193072383,3.0362319837958807,3.1840785335582944
rubber,el_nino,1.25,5,2026-05,1.7498379583342631,2.004871408913064,2.224192835036039,2.4807356441934245,2.769659882381222,3.0547271580844035,3.237501290018711,3.4144975236318076
rubber,el_nino,1.25,6,2026-06,1.7683877934583925,2.0257136239957174,2.2835193931751423,2.572310626300906,2.901017674743076,3.2326556873845287,3.438861393106126,3.6460289759937985
rubber,el_nino,1.25,7,2026-07,1.7749985402891288,2.0695135959923365,2.340061808897166,2.6701969684645324,3.033622880777126,3.4105722038439907,3.6697986323071263,3.9087442900451235
rubber,el_nino,1.25,8,2026-08,1.8091056126127851,2.1079440755390055,2.4007526195524993,2.7678396320555247,3.174611231990016,3.611253953809664,3.8929252993783927,4.184586242987453
rubber,el_nino,1.25,9,2026-09,1.8277107979811058,2.154253835705006,2.4787124295104572,2.8718167701888104,3.318531889869984,3.7938878788742643,4.130848055126762,4.437244377818548
rubber,el_nino,1.25,10,2026-10,1.835624614581301,2.201789916965262,2.5481649241584137,2.9759804229240823,3.4729104398314674,3.998523061345668,4.350263568918051,4.678919543930048
rubber,el_nino,1.25,11,2026-11,1.8800742598302873,2.2409806042056024,2.622004760544491,3.086777738228695,3.6311972493783284,4.220803375648594,4.60933168332118,4.958538496588361
rubber,el_nino,1.25,12,2026-12,1.8901703911138792,2.2829414293586034,2.6905612218304746,3.19450561657459,3.7898153201348017,4.435067266062835,4.853343427685012,5.280308353053209
rubber,el_nino,1.5,1,2026-01,1.8627343138794836,1.9590368640085307,2.0658642247876764,2.161473083669438,2.2644245276894592,2.3510606365664652,2.4296916084110576,2.4932363505775457
rubber,el_nino,1.5,2,2026-02,1.797140128417488,1.9768678036584622,2.110769543820254,2.261391022274751,2.4099419308817622,2.556317736080726,2.655597949693985,2.7555446409279774
rubber,el_nino,1.5,3,2026-03,1.787495497848008,1.9989375054225609,2.167982420044268,2.36233573877141,2.5587899696037124,2.7513542059892715,2.87941845570439,3.0041686015001434
rubber,el_nino,1.5,4,2026-04,1.7960473234316197,2.028109638149492,2.2324380506836174,2.4596371721466124,2.7100791640828903,2.958940246424278,3.1171113610298447,3.2688962583674086
rubber,el_nino,1.5,5,2026-05,1.8082960857692831,2.0718496269559714,2.298498085743007,2.5636114097636864,2.862187953100429,3.1567786815617587,3.3456588837442,3.528568161094171
rubber,el_nino,1.5,6,2026-06,1.8395159560353807,2.1071919561324726,2.3753671989823864,2.6757742043140906,3.0177025204376395,3.3626796901164395,3.5771794097501015,3.792679695210606
